"","AwayTeamName","HomeTeamName","Line","ProfitLine","Date"
"16604","Morgan State","Grand Canyon",-12.5,-120,2017-12-27
"16605","Morgan State","Hampton",-3,-107,2011-03-12
"16606","Morgan State","Hampton",-2,-102,2012-01-30
"16607","Morgan State","Hampton",2.5,-107,2012-03-06
"16608","Morgan State","Hampton",-5.5,-109,2015-03-09
"16609","Morgan State","Hampton",-9.5,-103,2016-02-15
"16610","Morgan State","Hampton",-5.5,-105,2016-03-09
"16611","Morgan State","High Point",-7,-105,2013-02-23
"16612","Morgan State","Howard",1,-110,2017-02-13
"16613","Morgan State","La Salle",-10,-105,2013-11-22
"16614","Morgan State","Loyola Marymount",-14.5,-120,2016-12-26
"16615","Morgan State","Marquette",-17.5,-105,2014-12-28
"16616","Morgan State","MD Eastern Shore",-2.5,-102,2016-03-08
"16617","Morgan State","N. Carolina A&T",-1,100,2011-02-28
"16618","Morgan State","Navy",-9.5,-120,2017-12-03
"16619","Morgan State","NC Central",-1.5,-106,2018-03-09
"16620","Morgan State","North Carolina Central",-9.5,-105,2014-03-15
"16621","Morgan State","Oregon",-24,-105,2013-12-29
"16622","Morgan State","Savannah State",1,-107,2013-03-14
"16623","Morgan State","South Florida",-12.5,-120,2017-11-13
"16624","Morgan State","Vanderbilt",-11,-105,2013-11-23
"16625","Mount St Mary's","LIU Brooklyn",2.5,-120,2016-02-04
"16626","Mount St Mary's","Notre Dame",-25.5,-120,2017-11-13
"16627","Mount St Mary's","Pittsburgh",-14.5,-120,2017-12-05
"16628","Mount St Mary's","St. Francis NY",-2.5,-120,2016-02-27
"16629","Mount St Mary's","Wagner",NA,NA,2017-02-16
"16630","Mount St Mary's","Western Illinois",-31.5,-120,2017-11-11
"16631","Mount St. Mary's","Albany NY",-2,-106,2014-03-18
"16632","Mount St. Mary's","Arizona",-28.5,-105,2014-11-14
"16633","Mount St. Mary's","Bryant",-3.5,-108,2013-03-06
"16634","Mount St. Mary's","Bucknell",-14.5,-120,2016-12-19
"16635","Mount St. Mary's","Fairleigh Dickinson",-2,-110,2016-03-05
"16636","Mount St. Mary's","Georgetown",-14.5,-120,2017-11-15
"16637","Mount St. Mary's","Indiana",-30.5,-109,2012-12-19
"16638","Mount St. Mary's","Long Island",-3.5,-105,2013-03-12
"16639","Mount St. Mary's","Long Island",2.5,-120,2014-01-25
"16640","Mount St. Mary's","Loyola Maryland",-2.5,-120,2014-12-06
"16641","Mount St. Mary's","Maryland",-21.5,-105,2015-11-13
"16642","Mount St. Mary's","Michigan State",-25.5,-105,2013-11-29
"16643","Mount St. Mary's","New Orleans U",1,102,2017-03-14
"16644","Mount St. Mary's","Ohio State",-13.5,-102,2015-11-15
"16645","Mount St. Mary's","Penn State",-15,-105,2013-12-22
"16646","Mount St. Mary's","Robert Morris",-8.5,-109,2013-03-09
"16647","Mount St. Mary's","Robert Morris",-6,-105,2014-03-11
"16648","Mount St. Mary's","Sacred Heart",3,-120,2014-02-06
"16649","Mount St. Mary's","Sacred Heart",5.5,-110,2016-01-21
"16650","Mount St. Mary's","St. Francis NY",-3.5,-109,2016-03-02
"16651","Mount St. Mary's","Villanova",-25,-110,2017-03-16
"16652","Mount St. Mary's","Wagner",-7,-105,2014-03-08
"16653","Mount St. Mary's / New...","Villanova",-26.5,-110,2017-03-16
"16654","Mt St Joseph","Evansville",-36.5,-120,2016-12-22
"16655","Mt. St. Mary's","Bryant",-3,-105,2015-02-05
"16656","Mt. St. Marys","Quinnipiac",-10,-104,2011-03-03
"16657","Multnomah","Portland U",-39.5,-120,2017-11-30
"16658","Murray State","Alaska Anchorage",13,-108,2011-11-23
"16659","Murray State","Arkansas State",2,-107,2012-12-19
"16660","Murray State","Auburn",3,-105,2012-11-15
"16661","Murray State","Auburn",-6.5,-108,2013-11-23
"16662","Murray State","Austin Peay",-2.5,-109,2011-02-05
"16663","Murray State","Austin Peay",5,-105,2012-01-07
"16664","Murray State","Austin Peay",9.5,-101,2013-01-12
"16665","Murray State","Austin Peay",2.5,-102,2014-01-31
"16666","Murray State","Austin Peay",11.5,-105,2015-02-07
"16667","Murray State","Austin Peay",1.5,-108,2016-02-20
"16668","Murray State","Austin Peay",5,-101,2017-01-21
"16669","Murray State","Austin Peay",5,-108,2018-02-24
"16670","Murray State","Belmont",-7.5,-108,2013-03-09
"16671","Murray State","Belmont",-8,-101,2014-02-06
"16672","Murray State","Belmont",-8,-110,2016-01-14
"16673","Murray State","Belmont",-1.5,-108,2018-01-18
"16674","Murray State","Bowling Green",2.5,-110,2016-11-21
"16675","Murray State","Colorado",-2,-106,2012-11-18
"16676","Murray State","Dayton",-4.5,-108,2012-12-22
"16677","Murray State","Dayton",-13.5,-105,2013-12-29
"16678","Murray State","Detroit U",10.5,-105,2017-12-22
"16679","Murray State","Eastern Illinois",8,-101,2011-02-07
"16680","Murray State","Eastern Illinois",9.5,-107,2011-12-30
"16681","Murray State","Eastern Illinois",8,-105,2013-02-16
"16682","Murray State","Eastern Illinois",5.5,-107,2014-01-16
"16683","Murray State","Eastern Illinois",6.5,-105,2015-01-22
"16684","Murray State","Eastern Illinois",5.5,-105,2016-02-25
"16685","Murray State","Eastern Illinois",1,-105,2017-01-12
"16686","Murray State","Eastern Illinois",9,-105,2018-02-22
"16687","Murray State","Eastern Kentucky",4,-103,2010-12-02
"16688","Murray State","Eastern Kentucky",-8.5,-105,2014-01-08
"16689","Murray State","Eastern Kentucky",1.5,-110,2016-01-27
"16690","Murray State","Evansville",-4.5,-103,2012-12-08
"16691","Murray State","Evansville",-6.5,-108,2014-12-13
"16692","Murray State","Evansville",-3.5,-105,2016-12-10
"16693","Murray State","Georgia",-8.5,-110,2015-11-20
"16694","Murray State","Houston U",-8,-105,2015-12-02
"16695","Murray State","Illinois State",-5.5,-108,2015-12-13
"16696","Murray State","Illinois State",-1,-105,2017-12-09
"16697","Murray State","Jacksonville St.",9,-103,2011-01-13
"16698","Murray State","Jacksonville State",2.5,-105,2013-01-26
"16699","Murray State","Jacksonville State",10.5,-105,2015-01-11
"16700","Murray State","Jacksonville State",-5,-102,2017-01-05
"16701","Murray State","Jacksonville State",2.5,-103,2018-01-11
"16702","Murray State","Marquette",-5,-108,2012-03-17
"16703","Murray State","Memphis U",-10.5,-105,2011-12-11
"16704","Murray State","Middle Tenn St",-8,-106,2016-11-15
"16705","Murray State","Middle Tennessee State",1.5,-102,2014-11-18
"16706","Murray State","Mississippi",-5,-104,2010-11-17
"16707","Murray State","Mississippi",-10.5,-105,2016-12-15
"16708","Murray State","Missouri State",-5,-102,2014-03-19
"16709","Murray State","Morehead State",-3.5,-101,2010-12-04
"16710","Murray State","Morehead State",7.5,-103,2012-01-18
"16711","Murray State","Morehead State",2,-109,2013-02-20
"16712","Murray State","Morehead State",2.5,-102,2015-01-03
"16713","Murray State","Morehead State",-2.5,-105,2016-03-03
"16714","Murray State","Morehead State",-4,-110,2017-02-08
"16715","Murray State","Morehead State",-3,-110,2017-03-02
"16716","Murray State","Oklahoma State",-2,-103,2010-11-28
"16717","Murray State","Old Dominion",-3.5,-102,2013-11-15
"16718","Murray State","Old Dominion",-1.5,-108,2015-03-25
"16719","Murray State","Pepperdine",-4,-105,2015-11-24
"16720","Murray State","Saint Louis",3.5,-108,2017-12-12
"16721","Murray State","Saint Mary's CA",-18,-108,2013-11-30
"16722","Murray State","San Francisco",4.5,-106,2011-11-25
"16723","Murray State","SE Missouri State",11,-103,2011-02-16
"16724","Murray State","SE Missouri State",4.5,-105,2012-02-15
"16725","Murray State","SE Missouri State",5.5,-101,2013-01-05
"16726","Murray State","SE Missouri State",-1.5,-108,2014-03-01
"16727","Murray State","SE Missouri State",7,-102,2015-02-14
"16728","Murray State","SE Missouri State",10.5,-110,2016-02-04
"16729","Murray State","SE Missouri State",1,-101,2017-02-23
"16730","Murray State","SE Missouri State",11,-101,2018-02-01
"16731","Murray State","SIU Edwardsville",17.5,-108,2012-01-21
"16732","Murray State","SIU Edwardsville",11.5,-105,2013-02-14
"16733","Murray State","SIU Edwardsville",4.5,-105,2014-01-18
"16734","Murray State","SIU Edwardsville",10.5,-103,2015-01-24
"16735","Murray State","SIU Edwardsville",6.5,-105,2016-02-11
"16736","Murray State","SIU Edwardsville",7.5,-110,2017-01-14
"16737","Murray State","SIU Edwardsville",13.5,-102,2018-02-10
"16738","Murray State","So Illinois",-2,-106,2016-11-29
"16739","Murray State","South Dakota State",-2.5,-103,2016-12-17
"16740","Murray State","Southern Illinois",1.5,-108,2014-12-22
"16741","Murray State","Southern Mississippi",-2.5,-105,2011-11-27
"16742","Murray State","St. John's",2.5,-102,2012-11-16
"16743","Murray State","Stanford",-1.5,-109,2010-11-25
"16744","Murray State","Tenn. Martin",13,-106,2010-12-21
"16745","Murray State","Tennessee Martin",16,-103,2012-02-04
"16746","Murray State","Tennessee Martin",12.5,-105,2013-01-03
"16747","Murray State","Tennessee Martin",7.5,-105,2014-02-27
"16748","Murray State","Tennessee Martin",5,-109,2015-02-28
"16749","Murray State","Tennessee Martin",3,-101,2016-01-30
"16750","Murray State","Tennessee Martin",-2,-105,2017-02-25
"16751","Murray State","Tennessee Martin",-1.5,-110,2017-03-03
"16752","Murray State","Tennessee Martin",10.5,-105,2018-02-03
"16753","Murray State","Tennessee State",4,-103,2011-02-03
"16754","Murray State","Tennessee State",3.5,-101,2012-02-23
"16755","Murray State","Tennessee State",5.5,-102,2014-02-08
"16756","Murray State","Tennessee State",1.5,-102,2016-01-16
"16757","Murray State","Tennessee State",7.5,-105,2018-01-20
"16758","Murray State","Tennessee Tech",6,-105,2011-01-15
"16759","Murray State","Tennessee Tech",3.5,-103,2012-02-25
"16760","Murray State","Tennessee Tech",7,-102,2013-01-24
"16761","Murray State","Tennessee Tech",6.5,-107,2015-01-08
"16762","Murray State","Tennessee Tech",4,-102,2017-01-07
"16763","Murray State","Tennessee Tech",4,-108,2017-03-01
"16764","Murray State","Tennessee Tech",7.5,-107,2018-01-13
"16765","Murray State","Tulsa",-3,-105,2015-03-23
"16766","Murray State","UAB",-5,-105,2011-11-20
"16767","Murray State","UNLV",-7.5,-102,2010-11-26
"16768","Murray State","UT Chattanooga",6,-106,2010-12-11
"16769","Murray State","Valparaiso",-7,-110,2013-11-08
"16770","Murray State","Valparaiso",2.5,-105,2014-11-29
"16771","Murray State","West Virginia",-10,-105,2018-03-16
"16772","Murray State","Western Kentucky",7.5,-105,2011-12-01
"16773","Murray State","Western Kentucky",-8.5,-109,2013-12-21
"16774","Murray State","Wisc Green Bay",1,-102,2016-11-19
"16775","Murray State","Wright State",-2,-102,2015-12-22
"16776","Murray State","Wright State",-2,-107,2017-11-18
"16777","Murray State","Xavier",-11,-105,2014-11-24
"16778","N Dakota St","Oregon",-10.5,-105,2010-11-12
"16779","N. Carolina A&T","Morgan State",-4,-102,2011-03-10
"16780","N. Dakota State","Cal Santa Barbara",-8,-101,2010-11-13
"16781","N. Dakota State","Denver U",-2.5,-101,2010-11-14
"16782","N. Dakota State","Minnesota U",-17.5,-102,2010-11-24
"16783","N. Dakota State","Missouri State",-5,101,2016-11-27
"16784","N. Dakota State","NC Greensboro",3.5,-106,2016-11-19
"16785","N. Dakota State","Xavier",-17,-112,2016-11-29
"16786","N. Florida","CS Bakersfield",-5.5,-108,2016-11-26
"16787","N. Florida","Wright State",-6.5,-102,2016-11-27
"16788","N.C. State","Boston College",-5.5,100,2011-01-11
"16789","N.C. State","Clemson",-8,-104,2011-01-25
"16790","N.C. State","Duke",-19,-111,2011-02-05
"16791","N.C. State","Florida State",-7.5,-102,2011-01-15
"16792","N.C. State","Maryland",-10.5,-106,2011-02-20
"16793","N.C. State","Maryland",-6,-107,2011-03-10
"16794","N.C. State","North Carolina",-10.5,-102,2011-01-29
"16795","N.C. State","Syracuse",-12,102,2010-12-04
"16796","N.C. State","Virginia",-1.5,-106,2011-03-01
"16797","N.C. State","Wake Forest",5.5,-101,2011-02-13
"16798","N.C. State","Wisconsin",-9.5,-105,2010-12-01
"16799","N.Carolina Central","Western Illinois",-4,-105,2011-01-26
"16800","Navy","American",7,-120,2016-02-24
"16801","Navy","American",7,-120,2017-01-25
"16802","Navy","American",2,-120,2018-01-31
"16803","Navy","American U",-19.5,-120,2014-01-29
"16804","Navy","Army",-12.5,-120,2014-02-08
"16805","Navy","Army",-6.5,-120,2015-01-10
"16806","Navy","Army",1,-105,2016-01-23
"16807","Navy","Army",-3.5,-120,2017-01-21
"16808","Navy","Army",-2.5,-120,2018-02-10
"16809","Navy","Boston U",-2.5,-120,2017-02-02
"16810","Navy","Boston U",-1,-105,2018-02-17
"16811","Navy","Bucknell",-16,-105,2012-02-29
"16812","Navy","Bucknell",-20,-103,2013-03-06
"16813","Navy","Bucknell",-9.5,-110,2017-02-25
"16814","Navy","Bucknell",-11.5,-107,2017-03-05
"16815","Navy","Bucknell",-8.5,-120,2018-02-21
"16816","Navy","Cal Irvine",-10.5,-107,2010-11-19
"16817","Navy","Colgate",-10.5,-105,2014-03-03
"16818","Navy","Colgate",-6.5,-105,2015-03-05
"16819","Navy","Colgate",7.5,-120,2017-02-04
"16820","Navy","Colgate",-4,-105,2018-01-08
"16821","Navy","Columbia",2.5,-120,2017-12-10
"16822","Navy","Denver U",1.5,-102,2017-11-26
"16823","Navy","Florida Gulf Coast",-10,-110,2017-11-25
"16824","Navy","Hartford",-1,-110,2016-12-22
"16825","Navy","Holy Cross",-7.5,-120,2017-01-02
"16826","Navy","Holy Cross",0,-120,2018-02-07
"16827","Navy","Lafayette",0,-120,2018-01-17
"16828","Navy","Lehigh",-7,102,2011-03-02
"16829","Navy","Lehigh",-6,-107,2016-03-03
"16830","Navy","Lehigh",-4.5,-120,2017-02-15
"16831","Navy","Loyola Maryland",-12,-120,2014-01-02
"16832","Navy","Loyola Maryland",-3.5,-120,2017-01-11
"16833","Navy","Loyola MD",5.5,-120,2017-12-29
"16834","Navy","Miami Florida",-18.5,-120,2017-11-12
"16835","Navy","Northeastern",-13,-101,2014-11-22
"16836","Navy","Pennsylvania",-6.5,-120,2017-11-15
"16837","Navy","Seattle U",-3.5,103,2010-11-21
"16838","Navy","UMBC",-1.5,-120,2013-12-30
"16839","NC Asheville","Akron",-8.5,-105,2012-11-16
"16840","NC Asheville","Coastal Carolina",-5,-120,2011-03-05
"16841","NC Asheville","Coastal Carolina",-7.5,-105,2015-03-06
"16842","NC Asheville","College Charleston",-2.5,-102,2011-11-25
"16843","NC Asheville","Connecticut",-11.5,-102,2011-11-24
"16844","NC Asheville","Drexel",-1.5,-110,2015-11-27
"16845","NC Asheville","Duke",-29.5,-102,2013-11-18
"16846","NC Asheville","East Carolina",-10.5,-105,2013-11-26
"16847","NC Asheville","Gardner Webb",2,-103,2017-02-23
"16848","NC Asheville","High Point",5,-110,2016-03-05
"16849","NC Asheville","Middle Tennessee State",-4.5,-110,2015-11-27
"16850","NC Asheville","Norfolk State",-3.5,-105,2013-11-19
"16851","NC Asheville","Ohio",-8,-105,2012-02-18
"16852","NC Asheville","Ohio State",-25,-105,2012-12-15
"16853","NC Asheville","Ohio State",-14,-110,2016-12-22
"16854","NC Asheville","Providence",-5,-108,2012-11-18
"16855","NC Asheville","Rhode Island",-10,-105,2013-11-25
"16856","NC Asheville","South Carolina",-13.5,-105,2014-11-26
"16857","NC Asheville","Syracuse",-15.5,-105,2012-03-15
"16858","NC Asheville","Tennessee",-12.5,-105,2012-11-15
"16859","NC Asheville","Tennessee Martin",5.5,-109,2017-03-16
"16860","NC Asheville","USC",-14,-103,2018-03-13
"16861","NC Asheville","Utah U",10,-105,2011-11-26
"16862","NC Asheville","Villanova",-18,-108,2016-03-18
"16863","NC Asheville","VMI",2.5,-106,2013-02-08
"16864","NC Asheville","Winthrop",1.5,-105,2016-03-06
"16865","NC Asheville","Winthrop",-5,-110,2017-01-19
"16866","NC Asheville","Winthrop",-5,-105,2018-01-18
"16867","NC Central","Bethune Cookman",3.5,-103,2012-03-08
"16868","NC Central","Eastern Illinois",3.5,-105,2015-12-22
"16869","NC Central","Florida A&M",24,-120,2015-02-16
"16870","NC Central","Grand Canyon",-18.5,-120,2017-12-11
"16871","NC Central","Hampton",5.5,-109,2017-01-16
"16872","NC Central","Hampton",-4,-102,2018-03-10
"16873","NC Central","LSU",-10.5,-107,2016-12-13
"16874","NC Central","Miami Florida",-8.5,-105,2015-03-17
"16875","NC Central","Norfolk State",-6,-110,2016-03-09
"16876","NC Central","Ohio State",-24,-113,2016-11-14
"16877","NC Central","Savannah State",1,-112,2018-03-08
"16878","NC Central","South Dakota",6.5,-108,2012-11-16
"16879","NC Central","Texas Southern",-5,-105,2018-03-14
"16880","NC Central / Texas Sou...","Xavier",-22.5,-110,2018-03-16
"16881","NC Greensboro","Appalachian St.",-15,-109,2011-01-13
"16882","NC Greensboro","Appalachian State",-8.5,-105,2011-12-01
"16883","NC Greensboro","Appalachian State",-5,-108,2013-01-14
"16884","NC Greensboro","Appalachian State",-4.5,-108,2014-01-09
"16885","NC Greensboro","Central Florida",-6.5,-105,2015-11-21
"16886","NC Greensboro","Clemson",-25.5,-105,2010-12-19
"16887","NC Greensboro","Coll Of Charltn",-18,-111,2011-02-12
"16888","NC Greensboro","College Charleston",-14.5,-108,2012-01-12
"16889","NC Greensboro","College of Charleston",-10.5,-105,2013-02-02
"16890","NC Greensboro","Davidson",-14,-114,2011-02-26
"16891","NC Greensboro","Davidson",-10.5,-108,2011-03-04
"16892","NC Greensboro","Davidson",-16.5,-105,2013-01-05
"16893","NC Greensboro","Davidson",-16,-105,2014-02-27
"16894","NC Greensboro","Duke",-30,-105,2011-12-19
"16895","NC Greensboro","East Carolina",-12.5,-102,2010-11-27
"16896","NC Greensboro","East Carolina",-11.5,-108,2012-11-16
"16897","NC Greensboro","East Carolina",-8.5,-105,2014-12-28
"16898","NC Greensboro","East Tennessee State",-10.5,-105,2014-12-13
"16899","NC Greensboro","East Tennessee State",-6.5,-109,2016-01-09
"16900","NC Greensboro","East Tennessee State",-10,-101,2017-01-12
"16901","NC Greensboro","East Tennessee State",-8,-106,2018-01-11
"16902","NC Greensboro","Eastern Michigan",-13.5,-107,2014-11-22
"16903","NC Greensboro","Elon",-5,-104,2012-02-25
"16904","NC Greensboro","Elon",-9,-105,2013-03-02
"16905","NC Greensboro","Elon",-7,-109,2013-03-09
"16906","NC Greensboro","Elon",-11.5,-102,2014-02-06
"16907","NC Greensboro","Elon",-7.5,-110,2015-12-19
"16908","NC Greensboro","Elon University",-7.5,-101,2011-02-19
